2017.07.12,20:00,1.28975,1.28994,1.28761,1.28832,9736
2017.07.13,00:00,1.28799,1.29014,1.28793,1.28993,8868
2017.07.13,04:00,1.28995,1.29042,1.28918,1.28972,14094
2017.07.13,08:00,1.28972,1.29519,1.28953,1.29274,21036
2017.07.13,12:00,1.29269,1.29544,1.29142,1.29416,28330
2017.07.13,16:00,1.29418,1.29482,1.29115,1.29226,20781
2017.07.13,20:00,1.29227,1.29466,1.29183,1.29370,8665
2017.07.14,00:00,1.29353,1.29498,1.29353,1.29426,7978
2017.07.14,04:00,1.29426,1.29529,1.29347,1.29526,10166
2017.07.14,08:00,1.29527,1.29651,1.29479,1.29568,17836
2017.07.14,12:00,1.29570,1.30109,1.29551,1.30107,24168
2017.07.14,16:00,1.30108,1.30926,1.29994,1.30783,31859
2017.07.14,20:00,1.30784,1.31129,1.30700,1.31013,8888
2017.07.17,00:00,1.30959,1.31120,1.30956,1.31009,16171
2017.07.17,04:00,1.31009,1.31043,1.30911,1.30938,10472
2017.07.17,08:00,1.30936,1.30958,1.30671,1.30707,20721
2017.07.17,12:00,1.30702,1.30799,1.30568,1.30741,22930
2017.07.17,16:00,1.30740,1.30779,1.30498,1.30587,23442
2017.07.17,20:00,1.30587,1.30612,1.30457,1.30522,6855
2017.07.18,00:00,1.30518,1.30615,1.30501,1.30557,9855
2017.07.18,04:00,1.30557,1.30992,1.30526,1.30919,18473
2017.07.18,08:00,1.30919,1.31253,1.30148,1.30242,29646
2017.07.18,12:00,1.30239,1.30483,1.30042,1.30142,33785
2017.07.18,16:00,1.30141,1.30612,1.30098,1.30449,26624
2017.07.18,20:00,1.30451,1.30511,1.30356,1.30408,9316
2017.07.19,00:00,1.30390,1.30423,1.30290,1.30290,11155
2017.07.19,04:00,1.30287,1.30345,1.30225,1.30299,11055
2017.07.19,08:00,1.30299,1.30477,1.30100,1.30256,22708
2017.07.19,12:00,1.30255,1.30521,1.30197,1.30287,23665
2017.07.19,16:00,1.30285,1.30496,1.30119,1.30341,24344
2017.07.19,20:00,1.30340,1.30387,1.30157,1.30221,7754
2017.07.20,00:00,1.30179,1.30318,1.30159,1.30248,8068
2017.07.20,04:00,1.30248,1.30305,1.30144,1.30206,11073
2017.07.20,08:00,1.30205,1.30288,1.29713,1.29986,25575
2017.07.20,12:00,1.29987,1.30006,1.29323,1.29704,32354
2017.07.20,16:00,1.29704,1.29970,1.29602,1.29758,31071
2017.07.20,20:00,1.29764,1.29799,1.29662,1.29711,12331
2017.07.21,00:00,1.29706,1.29754,1.29526,1.29597,11648
2017.07.21,04:00,1.29598,1.29702,1.29533,1.29692,14655
2017.07.21,08:00,1.29692,1.30013,1.29690,1.29919,19996
2017.07.21,12:00,1.29920,1.30190,1.29898,1.29941,21377
2017.07.21,16:00,1.29943,1.30010,1.29583,1.29780,21626
2017.07.21,20:00,1.29779,1.30105,1.29769,1.29937,10727
2017.07.24,00:00,1.29920,1.30114,1.29898,1.30067,9543
2017.07.24,04:00,1.30067,1.30169,1.30022,1.30159,10573
2017.07.24,08:00,1.30160,1.30286,1.29881,1.30264,20451
2017.07.24,12:00,1.30266,1.30486,1.30262,1.30268,22832
2017.07.24,16:00,1.30265,1.30568,1.30128,1.30252,20537
2017.07.24,20:00,1.30252,1.30379,1.30187,1.30277,7895
2017.07.25,00:00,1.30270,1.30284,1.30136,1.30146,8028
2017.07.25,04:00,1.30146,1.30352,1.30144,1.30273,9911
2017.07.25,08:00,1.30272,1.30412,1.30154,1.30297,20364
2017.07.25,12:00,1.30296,1.30831,1.30069,1.30742,24783
2017.07.25,16:00,1.30742,1.30777,1.30303,1.30375,25677
2017.07.25,20:00,1.30373,1.30462,1.30234,1.30235,10966
2017.07.26,00:00,1.30243,1.30299,1.30203,1.30213,8368
2017.07.26,04:00,1.30215,1.30309,1.30148,1.30148,10546
2017.07.26,08:00,1.30148,1.30416,1.29983,1.30169,20005
2017.07.26,12:00,1.30169,1.30613,1.30090,1.30466,22686
2017.07.26,16:00,1.30465,1.30660,1.30321,1.30460,23345
